%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1505402133263141995,19731,1505402133262948696,ardrone_base_link,-0.0219513467968,-0.00713315486379,-0.899274122866,0.436776039199,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.00023053213954,0.000522400252521,9.35010612011e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.183839104697,0.0670328024775,9.36709172726,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133271468567,19732,1505402133271298794,ardrone_base_link,-0.0219629451512,-0.00712931053891,-0.899270237259,0.436783518865,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-3.75136733055e-05,-0.000248360447586,0.000768249854445,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18645295687,0.0614833362401,9.33935219049,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133275508091,19733,1505402133275337633,ardrone_base_link,-0.0219667567606,-0.00712146301807,-0.899270299439,0.436783327188,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000474538654089,-0.000401170924306,0.000680154422298,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.186010134965,0.044304127153,9.3272023797,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133278510876,19734,1505402133278378893,ardrone_base_link,-0.0219783524245,-0.00711762094778,-0.899266355543,0.436790926286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000472173094749,-0.0014018882066,0.000263256253675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.185277860612,0.0335252338555,9.29110809565,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133284825957,19735,1505402133284604465,ardrone_base_link,-0.0219821640986,-0.0071097734608,-0.899266417621,0.436790734474,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000388585031033,-0.000958754681051,-0.00078009092249,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.186263718456,0.0189116671914,9.28324635029,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133288342895,19736,1505402133288196399,ardrone_base_link,-0.0219938222283,-0.00710573857388,-0.899266312296,0.436790430106,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000677637755871,-0.000367193482816,-0.00161831290461,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.185479657724,0.0413874378428,9.27402534485,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133294596830,19737,1505402133294494982,ardrone_base_link,-0.0219976340116,-0.00709789085341,-0.899266374272,0.436790238153,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000346768647432,0.000691602006555,-0.00145354541019,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.186378407851,0.0355642494746,9.27842731476,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133298620096,19738,1505402133298439556,ardrone_base_link,-0.0220013843125,-0.00709023379474,-0.899262655603,0.436797829562,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000931348651648,0.000838715583086,-0.00078789703548,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.186151949689,0.0449382638559,9.29244807959,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133303665074,19739,1505402133303457762,ardrone_base_link,-0.0220051961604,-0.00708238610618,-0.899262717444,0.436797637544,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000335928052664,0.000283396802843,-0.000119054224342,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.185791726783,0.0346378355287,9.28479661942,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133311201659,19740,1505402133311059010,ardrone_base_link,-0.022008945718,-0.00707473207555,-0.899258940411,0.436805348599,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000576231686864,-0.000346965156496,-0.000111343339086,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.186115679145,0.033543109009,9.28953855038,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133313454165,19741,1505402133313335713,ardrone_base_link,-0.0220206058866,-0.00707069807272,-0.899258834843,0.436805043586,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00041301548481,-0.00130868516862,-0.00057293829741,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.185865782946,0.0377831962891,9.28054243326,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133318655760,19742,1505402133318499869,ardrone_base_link,-0.0220243565521,-0.00706304127868,-0.899255115808,0.436812634729,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000372797250748,-0.000480472110212,-0.00106022157706,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.186293435842,0.0356471245643,9.28358572721,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133324708070,19743,1505402133324242486,ardrone_base_link,-0.0220360147631,-0.00705900670431,-0.899255010175,0.436812329442,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000296644866467,-0.000518186017871,-0.00051215547137,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.186303037405,0.0392922982574,9.28639478683,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133328993187,19744,1505402133328852504,ardrone_base_link,-0.0220398267376,-0.00705115908247,-0.899255071743,0.436812137122,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-8.31447541714e-05,0.000936542637646,-3.13310883939e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.186080211774,0.0365481336135,9.28431354761,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133333778624,19745,1505402133333520146,ardrone_base_link,-0.022039764768,-0.00705135277791,-0.899251232811,0.436820040155,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.000317383557558,0.000730017200112,0.00122018554248,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.185949020833,0.0507144209929,9.28667691946,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133341320290,19746,1505402133341129019,ardrone_base_link,-0.0220435157318,-0.00704369621603,-0.899247513478,0.436827631065,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00024389103055,0.000369722023606,0.00149148376659,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.185562494025,0.0702898087911,9.28373935223,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133343707269,19747,1505402133343458833,ardrone_base_link,-0.0220396417628,-0.00705173723241,-0.899243612906,0.436835726378,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.00016101449728,-0.000106928870082,0.00148134701885,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.185527209193,0.103077581897,9.2841599226,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133348647631,19748,1505402133348511797,ardrone_base_link,-0.0220474269391,-0.00705574108064,-0.899239664669,0.436843396389,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.000256709754467,-0.00114655960351,0.0011617038399,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.185593361408,0.120562503114,9.28496426344,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133353649545,19749,1505402133353493133,ardrone_base_link,-0.0220435526131,-0.00706378229676,-0.899235763852,0.436851491673,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.000805400311947,-0.000442226417363,0.000596735684667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18571232222,0.125183675252,9.28404076099,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133361338095,19750,1505402133360783865,ardrone_base_link,-0.0220396792011,-0.00707182027616,-0.899231921067,0.436859467143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.0014111995697,-0.000739535316825,0.000883543863893,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.185879929736,0.118224732392,9.28519382477,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133363995989,19751,1505402133363616627,ardrone_base_link,-0.0220475272176,-0.00707563440794,-0.899231753628,0.436859354036,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.000340331345797,-0.000172158703208,0.000670170411468,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.185805782303,0.105832272209,9.28432756662,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133371840951,19752,1505402133371655574,ardrone_base_link,-0.0220436526911,-0.00708367532204,-0.899227852499,0.436867449245,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,1.19507312775e-05,-0.000422711484134,0.00124167464674,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18565312475,0.111425593495,9.28443270922,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133373769561,19753,1505402133373628400,ardrone_base_link,-0.0220435913791,-0.00708386611582,-0.899224071254,0.4368752323,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000692382454872,-0.000574020727072,0.00092958053574,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.185441671312,0.110060327873,9.29971693754,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133378843167,19754,1505402133378706615,ardrone_base_link,-0.022051375167,-0.00708787327075,-0.899220064269,0.436883022011,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000526987016201,0.000140072777867,0.000690418761224,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.185236332938,0.118359017372,9.31765601635,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133383969663,19755,1505402133383759889,ardrone_base_link,-0.022047562574,-0.00709572058708,-0.89922000238,0.436883214433,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.000410720705986,-2.67745926976e-05,9.18693840504e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.185169706121,0.115312154777,9.35218601227,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133388977355,19756,1505402133388846341,ardrone_base_link,-0.0220475002128,-0.00709591435051,-0.899216162823,0.436891117158,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.000287923961878,0.000737247057259,0.000138969859108,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.185184053704,0.113497002982,9.35302832127,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133393868920,19757,1505402133393734093,ardrone_base_link,-0.0220436876628,-0.00710376139893,-0.899216100866,0.43689130954,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.000411499291658,-0.000263676978648,0.000798802357167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18533150889,0.114650349692,9.3401466012,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133399624434,19758,1505402133399471560,ardrone_base_link,-0.0220436261769,-0.00710395219301,-0.899212319415,0.436899092493,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.000481050461531,-0.000507090240717,0.00137336191256,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.185580090806,0.112853561342,9.29953469038,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133406666750,19759,1505402133406406377,ardrone_base_link,-0.0220475968874,-0.00711580676437,-0.899208250024,0.436907074622,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000103496015072,-0.00123078282923,0.00152005208656,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.185828216374,0.115048997104,9.27043180466,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133410322338,19760,1505402133410202674,ardrone_base_link,-0.0220475352972,-0.00711599759229,-0.899204468436,0.436914857507,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.00109026953578,-0.00146610767115,0.00100155407563,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.170745967701,0.114117901027,9.27120693922,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133414156584,19761,1505402133413988728,ardrone_base_link,-0.0220436599317,-0.00712403826834,-0.899200566467,0.436922952477,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000109724700451,-0.000975145958364,0.00108636682853,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.152030111477,0.113378051296,9.27555633783,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133421693144,19762,1505402133421523625,ardrone_base_link,-0.0220435982703,-0.00712422906218,-0.899196784741,0.436930735296,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.000435747206211,-0.00088756531477,0.00132689625025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.117148216441,0.113803075626,9.29630973339,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133424097842,19763,1505402133423909649,ardrone_base_link,-0.0220240309482,-0.00712464207372,-0.899193217943,0.436939055638,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000292588025331,-2.266653064e-05,0.00188699318096,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10042031277,0.112612399645,9.28645203114,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133430690884,19764,1505402133430525546,ardrone_base_link,-0.0220161216254,-0.00712101782121,-0.899189603706,0.436946951106,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000430297106504,-8.55717808008e-05,0.00099641084671,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0945648469031,0.113300408237,9.28612667322,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133437632562,19765,1505402133437498222,ardrone_base_link,-0.0220044628,-0.0071250506717,-0.899189709083,0.436947255798,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.000904403626919,0.000240479595959,-9.41646285355e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.101170174778,0.112974484451,9.27931284904,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133439621774,19766,1505402133439460399,ardrone_base_link,-0.0219966170102,-0.007121236705,-0.899189876567,0.436947368349,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-7.54371285439e-06,-0.000236176885664,-0.00118422415107,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.129492896982,0.113073311187,9.28157633543,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133444585586,19767,1505402133444199086,ardrone_base_link,-0.0219928039693,-0.00712908352404,-0.899189814389,0.436947560287,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.00101611763239,0.000284566543996,-0.000832450692542,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.142133400589,0.113807538711,9.30157796144,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133449155959,19768,1505402133449012951,ardrone_base_link,-0.0219927413149,-0.00712927680622,-0.899185974267,0.436955462746,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000945873558521,0.000176853500307,-0.000147788203321,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.179263357446,0.114040869474,9.31818757057,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133454188254,19769,1505402133454048343,ardrone_base_link,-0.0219848936853,-0.00712546186208,-0.899186141755,0.436955575224,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.00105440616608,0.00111041031778,0.000297141494229,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17241402939,0.114906935953,9.35307621956,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133459181264,19770,1505402133459041368,ardrone_base_link,-0.0219848320116,-0.00712565214729,-0.899182359747,0.436963357918,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.0010664947331,0.000811826437712,0.00060538132675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.178498791903,0.115114355274,9.3671682477,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133464541294,19771,1505402133464249485,ardrone_base_link,-0.0219847693873,-0.00712584535941,-0.899178519486,0.436971260312,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000835679471493,0.000750998035073,0.000461046933196,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.143025113828,0.115039861016,9.37228810787,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133469590605,19772,1505402133469441162,ardrone_base_link,-0.0219730486173,-0.00713006832573,-0.89917484253,0.436979347133,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,8.24965536594e-05,0.000595938414335,0.00138791475911,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.128370937891,0.115133074671,9.3670584321,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133476809194,19773,1505402133476533260,ardrone_base_link,-0.0219652029536,-0.00712625408661,-0.899175009872,0.436979459452,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000431302934885,5.46220690012e-06,0.00100195966661,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.112499581277,0.114904617704,9.35337762833,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133479617788,19774,1505402133479398324,ardrone_base_link,-0.0219494471879,-0.00711881759898,-0.899171503985,0.436987586352,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000276021659374,0.000319164246321,0.001046939753,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.103525058553,0.115214989148,9.36011960506,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133484584854,19775,1505402133484377990,ardrone_base_link,-0.0219377255603,-0.00712304274812,-0.89916776852,0.436995792331,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,9.09604204935e-05,-0.000278279214399,0.000231666024774,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.113223340176,0.115212661773,9.35747818947,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133489480611,19776,1505402133489378661,ardrone_base_link,-0.0219298799559,-0.00711922837038,-0.899167935619,0.436995904452,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.000283446162939,-0.000135442242026,9.0176705271e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0973380101845,0.11512208581,9.36539309025,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133494415702,19777,1505402133494278942,ardrone_base_link,-0.0219181572455,-0.00712344965361,-0.899164258201,0.437003990396,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.000654473900795,7.78306275606e-06,0.00101593253203,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.115590472333,0.114722041972,9.34737223387,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133500938141,19778,1505402133500718307,ardrone_base_link,-0.0219102490985,-0.00711982776554,-0.899160584576,0.437012004621,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-6.41867518425e-05,0.000249712727964,0.000571375247091,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.100660306215,0.113962633163,9.3262934804,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133505775355,19779,1505402133505622474,ardrone_base_link,-0.0219023419628,-0.00711620282201,-0.899156969004,0.437019899051,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000613354146481,0.00114914122969,0.000632827170193,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.112120456435,0.113206272759,9.29386458397,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133509915797,19780,1505402133509720026,ardrone_base_link,-0.0218828353898,-0.0071164192803,-0.899157240619,0.43702031387,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000382259488106,0.00105399638414,-0.000892499927431,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.105142538622,0.1126134675,9.27599209547,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133514666542,19781,1505402133514484030,ardrone_base_link,-0.021874989873,-0.00711260469746,-0.89915740737,0.437020425659,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000445794314146,0.000698790885508,-0.00104287627619,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.104661365226,0.112429540977,9.27305861712,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133521356808,19782,1505402133520431916,ardrone_base_link,-0.0218633286908,-0.00711663597554,-0.899157512022,0.437020728255,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.000545483082533,6.74277544022e-07,-0.000628461129963,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.109161605127,0.11262019407,9.27918375731,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133524808480,19783,1505402133524656366,ardrone_base_link,-0.0218554206583,-0.00711301346842,-0.899153837904,0.437028742086,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.000104896724224,-0.000767178833485,4.12855297327e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.104810308106,0.112974347547,9.29116066694,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133530016535,19784,1505402133529891944,ardrone_base_link,-0.0218475751691,-0.00710919881647,-0.899154004483,0.437028853709,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.000397030264139,-6.49355351925e-05,0.000479641399579,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.109043776058,0.113153080828,9.28570084572,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133538227526,19785,1505402133538054357,ardrone_base_link,-0.0218358543574,-0.00711341966718,-0.899150326309,0.437036938283,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-5.60730695724e-05,0.00031188223511,0.000380174024031,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.107303501852,0.113343633525,9.28689713478,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133539679962,19786,1505402133539580202,ardrone_base_link,-0.0218279445431,-0.007109795872,-0.899146651914,0.437044951912,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000134829431772,0.000867201946676,0.000907881534658,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.106705704145,0.113293617778,9.27954708338,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133544771868,19787,1505402133544524447,ardrone_base_link,-0.0218200376094,-0.00710616994188,-0.899143035536,0.437052845722,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000132285058498,0.000498955138028,0.0015598393511,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.108263585158,0.113359423168,9.28306936026,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133549726971,19788,1505402133549559589,ardrone_base_link,-0.0218083157614,-0.00711039315754,-0.899139298808,0.437061049525,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-0.000321354717016,-0.000471421517432,0.00244221230969,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.106213906966,0.113334944658,9.28511730433,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133554832675,19789,1505402133554645737,ardrone_base_link,-0.0218004070142,-0.00710676601142,-0.899135682225,0.437068943166,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-1.49011611938e-05,-0.000646851956844,0.00161545118317,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.107590325736,0.113546982221,9.29912346601,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133559846875,19790,1505402133559710154,ardrone_base_link,-0.0217924992544,-0.00710314253987,-0.899132007264,0.437076956445,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,1.56424939632e-05,-0.000663563667331,0.0010974482866,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.106972740777,0.113622325286,9.30370768309,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133569161171,19791,1505402133568948805,ardrone_base_link,-0.0217808396649,-0.0071071740258,-0.899132111436,0.437077257799,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.000408180058002,-0.000142723321915,-0.00025906227529,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.106637160666,0.128872391395,9.31694805622,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1505402133569813738,19792,1505402133569693003,ardrone_base_link,-0.0217691167628,-0.00711139278818,-0.899128432515,0.437085341199,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,0.000566363334656,-3.38703393936e-05,4.81554307044e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.107242387719,0.132020417228,9.29974088669,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
