%time,field.data
1505429515157006414,0.0
1505429515230395525,1.0
1505429515256765272,0.0
1505429515376881168,1.0
1505429515457222273,0.0
1505429515507543820,1.0
1505429515566276398,0.0
1505429515702468494,1.0
1505429515761216868,0.0
1505429515803871445,1.0
1505429515904558720,0.0
1505429516065064068,1.0
1505429516100132592,0.0
1505429516260966903,1.0
1505429516296602443,0.0
1505429516348787119,1.0
1505429516358362052,0.0
1505429516392466670,1.0
1505429516423225463,0.0
1505429516457025693,1.0
1505429516556043170,0.0
1505429516590535934,1.0
1505429516617191450,0.0
1505429517850274824,1.0
1505429517901493314,0.0
1505429519560818526,1.0
1505429519580922010,0.0
1505429519780626973,1.0
1505429519848525454,0.0
1505429519877483812,1.0
1505429519909278531,0.0
1505429523687181468,1.0
1505429523755078088,0.0
1505429523946717192,1.0
1505429523987900902,0.0
